"","ID1","ID2","k0","k1","kinship"
"85","U_007","U_121",0.885614007476794,-0.117314014004576,0.0865214997627471
"86","L_ 025","L_028",0.759557649819331,0.202074500707091,0.069702549913562
"87","L_ 025","M_031",0.869591559580144,-0.00157349573812349,0.065597594144459
"88","L_ 025","U_048",0.780188206713297,0.207987787327228,0.0579089498115447
"89","L_ 025","M_067.2",0.706708831630924,0.170579544138824,0.104000698149832
"90","L_ 025","U_104",0.852440944483107,-0.0801689166480146,0.0938217569204501
"91","L_ 025","U_121",0.892755149845545,-0.0853427815395646,0.0749581204621186
"92","L_028","M_031",1.04261219160773,-0.319340295368459,0.0585289780382501
"93","L_028","U_048",0.821339985434752,0.07577891273739,0.0703852790982767
"94","L_028","M_067.2",0.869758110470337,-0.00300630849056716,0.0658725218874733
"95","L_028","U_104",0.92873246633351,0.0110200899802688,0.0328787443381777
"96","L_028","U_121",1.0086614384907,-0.229297703161392,0.0529937065449967
"97","M_031","U_048",0.950231447030971,-0.116809515812731,0.0540866554376972
"98","M_031","M_067.2",0.851373645757,-0.0702854149514482,0.0918845308593618
"99","M_031","U_104",0.982743594123127,-0.14819886693003,0.0456779196709439
"100","M_031","U_121",1.05185519868577,-0.32655241523381,0.0557105044655687
"101","U_048","M_067.2",0.862459741660334,0.0292834626938858,0.0614492634963617
"102","U_048","U_104",0.510473547548228,0.428879843578363,0.137543265331295
"103","U_048","U_121",0.884992482943326,-0.0301676661071335,0.0650456750551202
"104","M_067.2","U_104",0.817034762221126,-0.0097418186637126,0.0939180735553649
"105","M_067.2","U_121",0.866640066899885,-0.103305865518309,0.0925064329296349
"106","M_067.2","M_067",1.02595250740994,-0.150042764423729,0.0245344374009618
"107","U_104","U_121",0.904161683109699,-0.125249958096132,0.0792316479691835
"108","A01","A03",1.0228451969829,-0.220187471746245,0.0436242694451099
"109","A01","A05",1.0024411186591,-0.192038724676163,0.0467891218394914
"110","A01","A07",1.19375897174013,-0.442633033422748,0.0137787724856233
"111","A01","A09",0.941480159906492,-0.115649606010537,0.0581723215493885
"112","A01","A11",0.945281812203874,-0.13081347355976,0.0600624622880032
"113","A01","A13",1.05543576316634,-0.269101797874644,0.039557567885491
"114","A01","A15",1.0612006693652,-0.296374176140259,0.0434932093524656
"115","A01","A17",0.980970458265454,-0.215899477984523,0.0634896403634035
"116","A01","A19",1.12804851694191,-0.418257407825238,0.0405400934853556
"117","A01","A21",1.16083206539243,-0.384685422936229,0.0157553230378398
"118","A01","A23",1.09910880863949,-0.292984175783674,0.0236916396261736
"119","A01","C01",1.13922233551086,-0.368960318038076,0.0226289117540885
"120","A01","C03",1.12293657780417,-0.393941492433848,0.0370170842063786
"121","A01","C05",0.995329386999618,-0.20664139414458,0.0539956550363361
"122","A01","C07",1.066995686563,-0.287700927579166,0.0384273886132896
"123","A01","C09",1.07588758239782,-0.30957373208842,0.039449641823195
"124","A01","C11",1.16644344956529,-0.445739665393627,0.0282131915657617
"125","A01","C13",0.978073756068183,-0.136539995698439,0.0450981208905181
"126","A01","C15",0.834451523120659,0.0668941817635778,0.0660506929987763
"127","A01","C17",1.17148034936958,-0.383475398943929,0.0101286750511926
"128","A01","C23",1.1651634872335,-0.408674409656837,0.019586858797457
"129","A01","E01",0.914087600460405,-0.111029852878904,0.0707136629895238
"130","A01","E03",0.945673711887015,-0.143721011985503,0.063093397052868
"131","A01","E07",1.15371020225639,-0.392093410410727,0.0211682514744858
"132","A01","E09",1.1642721405672,-0.410439389677563,0.0204737771357891
"133","A01","E13",1.04362840767013,-0.277323209446396,0.0475165985265329
"134","A01","E15",1.13845625624615,-0.345910045193429,0.0172493831752831
"135","A01","E17",1.12671923283137,-0.28638927147646,0.00823770145342784
"136","A01","E19",1.14178647933908,-0.361226908550441,0.0194134874680688
"137","A01","E23",0.90417507154617,-0.12287574657135,0.0786314008697526
"138","A01","G01",1.10901399549955,-0.426170243995851,0.0520355632491875
"139","A01","G03",1.01992738449315,-0.246027390559014,0.0515431553931786
"140","A01","G05",1.11442349070115,-0.291161410161634,0.0155786071898352
"141","A01","G07",0.991981206653144,-0.211576224681401,0.0569034528437783
"142","A01","G09",0.984889645708686,-0.084156900755076,0.028594402334426
"143","A01","G11",1.11765832358312,-0.318353707071352,0.0207592649762788
"144","A01","G13",0.993677087318816,-0.195388686607818,0.0520086279925464
"145","A01","G15",0.92314057816135,-0.00379592235851023,0.0393786915089527
"146","A01","G17",1.15466847593493,-0.390773942313225,0.02035924761084
"147","A01","G19",0.896537749650837,-0.0428359265207536,0.0624401068047697
"148","A01","G21",1.18401071607335,-0.42228397942534,0.0135656368196594
"149","A01","G23",1.12200953384705,-0.332680970214311,0.0221654756300517
"150","A01","I01",1.25698886441814,-0.581693718472439,0.0169289974090397
"151","A01","I03",1.09434603481635,-0.355905483392745,0.0418033534400098
"152","A01","I05",0.977249429491417,-0.208931686935202,0.0636082069880921
"153","A01","I15",1.07051797954211,-0.281439282120077,0.0351008307589639
"154","A01","I17",0.905415502262923,-0.0365830302884103,0.0564380064406413
"155","A01","I19",1.14888065163057,-0.352541543949477,0.0136950601720826
"156","A01","I21",1.06126550217203,-0.321006948835552,0.0496189861228734
"157","A01","I23",0.830323986712025,0.0186802417094083,0.0801679462166354
"158","A01","X01",1.06337166469762,-0.283661380402466,0.0392295127518066
"159","A01","X03",1.14004252073721,-0.382687387490295,0.025650586503969
"160","A01","X05",1.04828763019773,-0.210077209400657,0.0283754872512995
"161","A01","X07",1.10998465850167,-0.31689461597099,0.0242313247419119
"162","A01","X09",1.18043827610682,-0.426086503848845,0.0163024879088028
"163","A01","X11",1.13674763447353,-0.347825680331709,0.0185826028461609
"164","A01","X15",1.18000069678547,-0.442344236721862,0.0205857107877297
"165","A01","X17",1.17020953008936,-0.408164874069968,0.0169364534728124
"166","A01","X21",1.20302521407648,-0.441688831072464,0.00890960072987745
"167","A01","X23",1.05259290555444,-0.303402788238144,0.0495542442823154
"168","A01","Z01",0.946747437396605,-0.153084162594168,0.0648973219502396
"169","A01","Z05",0.981639141188846,-0.173190749425695,0.0524781167620009
"170","A01","Z05_2",0.981458732762545,-0.174510464958824,0.0528982498584333
"171","A01","Z07",1.20568301665027,-0.445732405925745,0.0085915931563002
"172","A01","Z09",1.11024336325429,-0.377489683215027,0.0392507391766099
"173","A01","Z11",0.920317386619518,-0.0549181986285838,0.0535708563473872
"174","A01","Z15",0.959704692061304,-0.137804454671028,0.0545987676371049
"175","A01","Z17",1.15821416853098,-0.358711484009332,0.0105707867368413
"176","A01","Z19",1.20037099593631,-0.473091039768976,0.0180872619740875
"177","A01","Z21",0.997646440115424,-0.21288553544013,0.0543981638023205
"178","A01","O01",1.01954465655544,-0.264222982103497,0.0562834172481518
"179","A01","O03",1.15776088566578,-0.412849642775663,0.0243319678610234
"180","A01","B_022",1.10057523414558,-0.265812434224894,0.016165491483436
"181","A01","M_067",1.06128819644431,-0.263524543169928,0.0352370375703277
"182","A01","U_010",1.04763203011559,-0.240105614456308,0.0362103885562815
"183","A01","U_015",0.966485059624533,-0.136638139706355,0.0509170051143223
"184","A01","U_124",1.03126685966652,-0.199533507891663,0.0342499471396539
"185","A01","U_040",1.06977797673126,-0.24135144202428,0.0254488721404384
"186","A01","U_049",1.08412598869673,-0.332827368167687,0.0411438476935558
"187","A01","U_077",1.07767474011187,-0.239326066920998,0.0209941466743158
"188","A01","U_108",1.12852697461953,-0.315464953480733,0.0146027510604205
"189","A03","A05",1.3213323824422,-0.728013299792758,0.021337133727088
"190","A03","A07",1.18170168190312,-0.52010052290696,0.0391742897751816
"191","A03","A09",1.25090658673238,-0.626991249224448,0.0312945189399211
"192","A03","A11",1.25442914626455,-0.597767470956853,0.0222272946069387
"193","A03","A13",1.37259939120582,-0.785857718743534,0.0101647340829712
"194","A03","A15",1.11060996545383,-0.453161200145576,0.0579853173094805
"195","A03","A17",1.2115512035892,-0.547683800162052,0.0311453482459112
"196","A03","A19",1.14717076128144,-0.466295380036067,0.0429884643682972
"197","A03","A21",1.24385558480584,-0.691055851382792,0.0508361704427757
"198","A03","A23",1.2792692563309,-0.675363004711419,0.0292061230124056
"199","A03","C03",1.22816612210803,-0.634405462889047,0.044518304668248
"200","A03","C05",1.27916451864226,-0.711667608049237,0.0383346426911793
"201","A03","C07",1.29543670057808,-0.748434163272431,0.0393901905290692
"202","A03","C09",1.16171095087139,-0.522366003797688,0.0497360255137253
"203","A03","C11",1.10053304590669,-0.422368476034745,0.0553255960553438
"204","A03","C13",1.18985282027123,-0.598395498777765,0.0546724645588246
"205","A03","C15",0.786023597209037,-0.0169101383381736,0.111215735980025
"206","A03","C17",1.38093116746064,-0.803421014975904,0.0103896700136547
"207","A03","C19",1.19838372316722,-0.557999091576972,0.0403079113106312
"208","A03","C21",1.2033228181606,-0.653887325255181,0.0618104222334948
"209","A03","C23",1.31803155519616,-0.695980219556187,0.0149792772909677
"210","A03","E01",1.12601942901711,-0.453777029104518,0.0504345427675738
"211","A03","E03",0.932476081757151,-0.227278173391776,0.0905815024693686
"212","A03","E07",1.33066112333,-0.778799847332698,0.0293694001681747
"213","A03","E11",1.19492052345915,-0.568257090854625,0.0446040109840808
"214","A03","E13",1.05001247377854,-0.370141512746977,0.0675291412974757
"215","A03","E15",1.31901395128295,-0.756024723918787,0.029499205338224
"216","A03","E19",1.27861148762995,-0.66542448308541,0.0270503769563771
"217","A03","E23",1.05251442845543,-0.269228523538198,0.0410499166568358
"218","A03","G01",1.10465068623599,-0.418388863126178,0.052271872663548
"219","A03","G03",1.0501323357308,-0.351252044232097,0.0627468431926241
"220","A03","G05",1.23165221010495,-0.55536992681639,0.0230163766516234
"221","A03","G07",0.970296142510025,-0.306093528623474,0.0913753109008557
"222","A03","G09",1.0093578144155,-0.343400646143474,0.0811712543281179
"223","A03","G11",1.2663119917531,-0.667545316705291,0.033730333299774
"224","A03","G13",1.02246071410717,-0.357421808215559,0.0781250950003045
"225","A03","G15",1.00590787672156,-0.284785355411706,0.0682424004921476
"226","A03","G19",0.954405496205817,-0.27704130267149,0.092057577564964
"227","A03","G21",1.14123588985703,-0.468314481470657,0.0464606754391471
"228","A03","G23",1.32931063455354,-0.741244794860196,0.0206558814382791
"229","A03","I03",1.1402706445186,-0.520747713906301,0.0600516062172761
"230","A03","I05",0.947676798291217,-0.264172037455784,0.0922046102183374
"231","A03","I07",1.30714556527379,-0.707548547813493,0.0233143543164789
"232","A03","I09",1.10954758336763,-0.469749937600604,0.0626636927163339
"233","A03","I11",1.12670247515275,-0.458034752445704,0.0511574505350497
"234","A03","I15",1.29979708752617,-0.699828928536427,0.0250586883710238
"235","A03","I17",1.03583246043624,-0.382227937028534,0.0776407540390117
"236","A03","I19",1.0963882851401,-0.460937995329396,0.0670403562623003
"237","A03","I21",1.22712311798058,-0.568077419972717,0.0284577960028879
"238","A03","I23",0.766891019991437,0.052984554743718,0.103308351318352
"239","A03","X01",1.31014673592552,-0.687102236760322,0.0167021912273222
"240","A03","X03",1.30319687749814,-0.679045960588639,0.0181630513980912
"241","A03","X05",1.21580544897633,-0.511549259686011,0.0199845904333392
"242","A03","X07",1.37625926536958,-0.843609106214262,0.0227726438687756
"243","A03","X09",1.20669485848783,-0.587944797048966,0.043638770018328
"244","A03","X11",1.28256590404778,-0.700788307082427,0.0339141247467169
"245","A03","X13",1.43553207053524,-0.920493831388973,0.0123574225796251
"246","A03","X15",1.23943214084418,-0.623657425109029,0.0361982858551688
"247","A03","X17",1.22071808654966,-0.574597324080485,0.033290287745291
"248","A03","X19",1.25564000042518,-0.679087735421917,0.0419519336428886
"249","A03","X21",1.16872043888611,-0.599735694962616,0.0655737042975985
"250","A03","X23",1.15134520946508,-0.541767035266105,0.0597691540839848
"251","A03","Z01",1.05751610652456,-0.448917290590428,0.083471269385327
"252","A03","Z05",1.05191958011723,-0.38686068849695,0.0707553820656237
"253","A03","Z05_2",1.04989295781905,-0.383780506639669,0.0709986477503926
"254","A03","Z07",1.20414502728483,-0.445651487313183,0.00934035818588219
"255","A03","Z09",1.23177368409159,-0.615561982136593,0.0380036534883507
"256","A03","Z11",1.01274687392075,-0.366633300640016,0.0852848881996271
"257","A03","Z13",1.22820040940264,-0.564897935094003,0.0271242790721823
"258","A03","Z15",0.958207142495028,-0.228702415581666,0.0780720326479024
"259","A03","Z19",1.28065680290872,-0.707139210776203,0.0364564012396885
"260","A03","Z21",1.01994461569551,-0.355855495499833,0.078991566027205
"261","A03","Z23",1.22983587719022,-0.611481450656444,0.0379524240689998
"262","A03","O01",1.05549905979725,-0.39996556484534,0.0722418613127116
"263","A03","O03",1.34612331649377,-0.751699687403462,0.0148632636039792
"264","A03","B_022",1.04737934627405,-0.376483603904508,0.0704312278391024
"265","A03","M_067",1.03483262960612,-0.349745424131613,0.0700200412298416
"266","A03","U_010",1.01806583385686,-0.333026157585069,0.0742236224678357
"267","A03","U_015",0.984316401402924,-0.267018344024625,0.0745963853046944
"268","A03","U_124",1.03979258746212,-0.446865062956564,0.0918199720080802
"269","A03","U_035",1.24616666094334,-0.687113188990233,0.0486949667758896
"270","A03","U_040",1.16362061613189,-0.521483873975382,0.0485606604279021
"271","A03","U_049",1.05798209254494,-0.389496187360395,0.0683830005676294
"272","A03","U_077",1.1983734462159,-0.642000414742762,0.061313380577738
"273","A03","U_108",1.26414220907242,-0.6558043490053,0.0318799827151143
"274","A05","A07",0.973469245422886,-0.247452790337305,0.0751285748728833
"275","A05","A09",1.03761422840382,-0.29593509643749,0.0551766599074621
"276","A05","A11",1.03980549648203,-0.280296192699133,0.05017129993377
"277","A05","A13",1.06439111990457,-0.364872451096832,0.0590225528219223
"278","A05","A15",1.05144626979185,-0.354451545454652,0.062889751467737
"279","A05","A17",1.14617221226229,-0.452933016167604,0.0401471479107563
"280","A05","A19",1.02893475856886,-0.242906491640057,0.0462592436255824
"281","A05","A21",1.08278159744943,-0.453977964124733,0.0721036923064691
"282","A05","A23",1.24784895739766,-0.655716071960795,0.0400045392913678
"283","A05","C01",1.17938169216012,-0.47322879803191,0.0286163534279166
"284","A05","C03",0.998958198695699,-0.356316509839018,0.0896000281119048
"285","A05","C05",0.927273159889427,-0.19610214813082,0.0853889570879914
"286","A05","C07",1.11167813020835,-0.502942359512399,0.0698965247739262
"287","A05","C09",1.06914863521711,-0.414232952048252,0.0689839204035061
"288","A05","C11",1.10037753284519,-0.402404784460635,0.0504124296925652
"289","A05","C13",1.08860620353171,-0.375347758468773,0.0495338378513364
"290","A05","C15",0.751357287143906,0.0316432229176939,0.116410550698624
"291","A05","C17",1.14715908664571,-0.526932345962995,0.0581535431678952
"292","A05","C19",1.13692080082739,-0.489793151649302,0.053987887498633
"293","A05","C21",1.18787173254207,-0.552150586230562,0.0441017802866076
"294","A05","C23",1.02110165607693,-0.3381350190749,0.0739829267302601
"295","A05","E01",0.903149284772938,-0.14938684424003,0.0857720686735384
"296","A05","E03",0.840728398860226,-0.111008668496116,0.107387967693916
"297","A05","E05",0.888219092940063,0.187084274203738,0.00911938497903392
"298","A05","E07",1.16206482384442,-0.537888634095993,0.0534397466017889
"299","A05","E09",1.12504223206181,-0.392386859203143,0.0355755987698802
"300","A05","E11",0.998787881058411,-0.291046640932482,0.0733677197039153
"301","A05","E13",1.01494682252301,-0.255940473788429,0.0565117071856021
"302","A05","E15",1.24072839724364,-0.638704986930076,0.039312048110699
"303","A05","E17",1.05255096526045,-0.177895420022637,0.0181983723754328
"304","A05","E19",0.992766286575528,-0.249420138092909,0.0659718912354634
"305","A05","E23",0.908531814055695,-0.071505779304101,0.0636105377981779
"306","A05","G01",1.03164403179996,-0.323839862663205,0.0651379497658198
"307","A05","G03",1.11490946007262,-0.425650513801636,0.0489578984141004
"308","A05","G05",1.06140115528972,-0.307335765834093,0.046133363813664
"309","A05","G07",0.949594151562175,-0.220263074686379,0.0802686928905069
"310","A05","G09",1.07686238744462,-0.402927408205001,0.0623006583289395
"311","A05","G11",1.07587917368723,-0.399918787338413,0.0620401099909899
"312","A05","G13",0.978771371269714,-0.26479421708507,0.0768128686364107
"313","A05","G15",0.906544138613469,-0.14315954384392,0.0825178166542458
"314","A05","G17",1.05959835394247,-0.361472653113941,0.0605689863072482
"315","A05","G19",0.794416588887565,-0.0249291722907399,0.109023998628902
"316","A05","G21",1.16637220754465,-0.527740091122425,0.0487489190082793
"317","A05","G23",1.19406128498955,-0.546485553564221,0.0395907458962784
"318","A05","I01",1.13943819275102,-0.439725284611177,0.0402122247772855
"319","A05","I03",1.08465769153292,-0.42952374022412,0.0650520892895698
"320","A05","I05",0.938419021144662,-0.188006438973005,0.0777920991709204
"321","A05","I07",1.13085703481644,-0.477572536177052,0.0539646166360437
"322","A05","I09",1.22901161818537,-0.645646422394395,0.0469057965059155
"323","A05","I11",1.04236099380608,-0.29966217399314,0.0537350465952459
"324","A05","I15",1.04473651093651,-0.365630375838214,0.0690393384912985
"325","A05","I17",0.908669098863198,-0.218253951494514,0.10022893844203
"326","A05","I19",1.08085951292349,-0.392285399504071,0.0576415934142733
"327","A05","I21",0.925400730137033,-0.145934809187328,0.0737833372283154
"328","A05","I23",0.685163688558968,0.16172233587728,0.116987571751196
"329","A05","X01",1.03584956104004,-0.357308280386088,0.0714022895765027
"330","A05","X03",1.19502794203819,-0.533349576451899,0.0358234230938811
"331","A05","X05",1.1318880129125,-0.443094484854073,0.0448296147572696
"332","A05","X07",1.05285266559541,-0.316618516871371,0.0527282964201361
"333","A05","X09",1.10406247940362,-0.450522902336133,0.0605994858822245
"334","A05","X11",1.19402922438175,-0.602584799687845,0.0536315877310875
"335","A05","X13",1.23244117563908,-0.604405219360204,0.0348807170205097
"336","A05","X15",1.09076198470893,-0.412363983506858,0.0577100035222505
"337","A05","X17",1.08724227457204,-0.406904312972928,0.0581049409572141
"338","A05","X19",1.04063375181352,-0.372241848311034,0.0727435861710009
"339","A05","X21",1.25261251626767,-0.663406235272349,0.0395453006842501
"340","A05","X23",0.96450123041355,-0.227010408630576,0.074501986950869
"341","A05","Z01",0.898498032180929,-0.16118479487908,0.0910471826293057
"342","A05","Z05",1.07239055481435,-0.35320904467791,0.0521069837623025
"343","A05","Z05_2",1.0642086349315,-0.341209418507946,0.0531980371612373
"344","A05","Z07",1.14154091632375,-0.411945645585764,0.0322159532345648
"345","A05","Z09",1.10064260134451,-0.482816977811698,0.0703829437806716
"346","A05","Z11",1.06056103423086,-0.400944573297727,0.0699556262090004
"347","A05","Z13",1.12110075811091,-0.464780420370689,0.0556447260372186
"348","A05","Z15",0.842135608086961,-0.104398699410099,0.105031870809044
"349","A05","Z17",1.0592057366179,-0.299492316529702,0.045270210823477
"350","A05","Z19",1.21986737499395,-0.573821960448139,0.0335218026150599
"351","A05","Z21",0.976892005058592,-0.268230874209507,0.0786117160230809
"352","A05","Z23",1.17055571014386,-0.496770042038064,0.0389146554375869
"353","A05","O01",1.12157514785018,-0.462475725785114,0.0548313575211909
"354","A05","O03",1.14060743129735,-0.516732537448998,0.0588794187135729
"355","A05","B_022",0.983469409663472,-0.247938384975067,0.0702498914120308
"356","A05","M_067",1.01932228902771,-0.297647985199144,0.0647508517859315
"357","A05","U_010",1.02466685588254,-0.278102333136055,0.0571921553427419
"358","A05","U_015",1.05035666267998,-0.411696155610667,0.0777457075626786
"359","A05","U_124",0.96799026613333,-0.293746930999299,0.08944159968316
"360","A05","U_035",1.07904012678343,-0.422780143438861,0.0661749724680001
"361","A05","U_040",1.02046586951598,-0.318303929503215,0.0693430476178115
"362","A05","U_049",1.04778584965192,-0.395213139352847,0.0749103600122502
"363","A05","U_077",1.06719504496248,-0.334878105163884,0.0501220038097308
"364","A05","U_108",1.1456374296025,-0.484407315153127,0.0482831139870322
"365","A07","A09",1.21243312564802,-0.509349225500031,0.0211207435509988
"366","A07","A11",1.20175674096191,-0.515782581436529,0.028067274878175
"367","A07","A15",1.07437300311773,-0.346761780413039,0.0495039435443937
"368","A07","A17",0.984720391511202,-0.188844412350257,0.0548509073319634
"369","A07","A19",1.1524935957325,-0.432744664765467,0.0319393683251155
"370","A07","A21",0.905102355249087,-0.186291162490519,0.0940216129980865
"371","A07","A23",1.15979779915825,-0.442958446345631,0.0308407120072825
"372","A07","C01",1.28845401119084,-0.633158249657342,0.0140625568189154
"373","A07","C03",1.16511249064128,-0.459046075088506,0.0322052734514885
"374","A07","C05",1.07011960308625,-0.370227609361927,0.0574971007973586
"375","A07","C07",1.16050340794755,-0.553901017455612,0.0582235503901272
"376","A07","C09",0.990498843510187,-0.265157682350661,0.0710399988325715
"377","A07","C11",0.951874331770958,-0.144819425150509,0.0602676904021484
"378","A07","C13",1.16401293769484,-0.479401600587235,0.0378439312993895
"379","A07","C15",0.619025021027091,0.262925982195683,0.124755993937534
"380","A07","C17",1.14095552935884,-0.40982161172742,0.0319776382524337
"381","A07","C19",1.1023589996633,-0.378419131594192,0.043425283066899
"382","A07","C21",1.04320533734594,-0.33043304339995,0.0610055921770151
"383","A07","C23",1.02011675042809,-0.241833556850757,0.0504000139986451
"384","A07","E01",1.04745837261871,-0.368394622772637,0.0683694693838047
"385","A07","E03",1.04144041315226,-0.272088345043253,0.0473018796846807
"386","A07","E07",0.970933420300431,-0.267012394482266,0.0812863884703509
"387","A07","E09",1.22671502964584,-0.586712609937446,0.0333206376614432
"388","A07","E11",1.01040050532704,-0.254831452714334,0.058507610515061
